period,number,category,colour,timestamp,patternUsed
20260615100011338,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011339,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011340,4,SMALL,RED,1781801476,daily_1k_history
20260615100011341,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011342,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011343,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011344,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011345,4,SMALL,RED,1781801476,daily_1k_history
20260615100011346,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011347,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011348,6,BIG,RED,1781801476,daily_1k_history
20260615100011349,8,BIG,RED,1781801476,daily_1k_history
20260615100011350,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011351,2,SMALL,RED,1781801476,daily_1k_history
20260615100011352,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011353,6,BIG,RED,1781801476,daily_1k_history
20260615100011354,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011355,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011356,4,SMALL,RED,1781801476,daily_1k_history
20260615100011357,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011358,2,SMALL,RED,1781801476,daily_1k_history
20260615100011359,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011360,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011361,4,SMALL,RED,1781801476,daily_1k_history
20260615100011362,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011363,2,SMALL,RED,1781801476,daily_1k_history
20260615100011364,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011365,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011366,6,BIG,RED,1781801476,daily_1k_history
20260615100011367,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011368,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011369,2,SMALL,RED,1781801476,daily_1k_history
20260615100011370,6,BIG,RED,1781801476,daily_1k_history
20260615100011371,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011372,2,SMALL,RED,1781801476,daily_1k_history
20260615100011373,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011374,6,BIG,RED,1781801476,daily_1k_history
20260615100011375,2,SMALL,RED,1781801476,daily_1k_history
20260615100011376,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011377,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011378,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011379,4,SMALL,RED,1781801476,daily_1k_history
20260615100011380,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011381,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011382,2,SMALL,RED,1781801476,daily_1k_history
20260615100011383,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011384,4,SMALL,RED,1781801476,daily_1k_history
20260615100011385,2,SMALL,RED,1781801476,daily_1k_history
20260615100011386,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011387,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011388,2,SMALL,RED,1781801476,daily_1k_history
20260615100011389,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011390,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011391,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011392,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011393,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011394,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011395,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011396,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011397,6,BIG,RED,1781801476,daily_1k_history
20260615100011398,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011399,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011400,2,SMALL,RED,1781801476,daily_1k_history
20260615100011401,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011402,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011403,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011404,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011405,6,BIG,RED,1781801476,daily_1k_history
20260615100011406,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011407,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011408,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011409,4,SMALL,RED,1781801476,daily_1k_history
20260615100011410,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011411,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011412,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011413,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011414,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011415,4,SMALL,RED,1781801476,daily_1k_history
20260615100011416,8,BIG,RED,1781801476,daily_1k_history
20260615100011417,2,SMALL,RED,1781801476,daily_1k_history
20260615100011418,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011419,2,SMALL,RED,1781801476,daily_1k_history
20260615100011420,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011421,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011422,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011423,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011424,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011425,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011426,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011427,8,BIG,RED,1781801476,daily_1k_history
20260615100011428,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011429,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011430,8,BIG,RED,1781801476,daily_1k_history
20260615100011431,6,BIG,RED,1781801476,daily_1k_history
20260615100011432,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011433,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011434,2,SMALL,RED,1781801476,daily_1k_history
20260615100011435,4,SMALL,RED,1781801476,daily_1k_history
20260615100011436,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011437,6,BIG,RED,1781801476,daily_1k_history
20260615100011438,8,BIG,RED,1781801476,daily_1k_history
20260615100011439,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011440,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100010001,8,BIG,RED,1781801476,daily_1k_history
20260616100011317,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011318,8,BIG,RED,1781801476,daily_1k_history
20260616100011319,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011320,8,BIG,RED,1781801476,daily_1k_history
20260616100011321,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011322,6,BIG,RED,1781801476,daily_1k_history
20260616100011323,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011324,4,SMALL,RED,1781801476,daily_1k_history
20260616100011325,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011326,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011327,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011328,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011329,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011330,2,SMALL,RED,1781801476,daily_1k_history
20260616100011331,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011332,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011333,8,BIG,RED,1781801476,daily_1k_history
20260616100011334,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011335,2,SMALL,RED,1781801476,daily_1k_history
20260616100011336,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011337,6,BIG,RED,1781801476,daily_1k_history
20260616100011338,2,SMALL,RED,1781801476,daily_1k_history
20260616100011339,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011340,4,SMALL,RED,1781801476,daily_1k_history
20260616100011341,6,BIG,RED,1781801476,daily_1k_history
20260616100011342,4,SMALL,RED,1781801476,daily_1k_history
20260616100011343,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011344,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011345,6,BIG,RED,1781801476,daily_1k_history
20260616100011346,4,SMALL,RED,1781801476,daily_1k_history
20260616100011347,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011348,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011349,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011350,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011351,2,SMALL,RED,1781801476,daily_1k_history
20260616100011352,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011353,6,BIG,RED,1781801476,daily_1k_history
20260616100011354,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011355,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011356,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011357,2,SMALL,RED,1781801476,daily_1k_history
20260616100011358,4,SMALL,RED,1781801476,daily_1k_history
20260616100011359,2,SMALL,RED,1781801476,daily_1k_history
20260616100011360,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011361,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011362,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011363,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011364,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011365,8,BIG,RED,1781801476,daily_1k_history
20260616100011366,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011367,8,BIG,RED,1781801476,daily_1k_history
20260616100011368,4,SMALL,RED,1781801476,daily_1k_history
20260616100011369,8,BIG,RED,1781801476,daily_1k_history
20260616100011370,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011371,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011372,4,SMALL,RED,1781801476,daily_1k_history
20260616100011373,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011374,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011375,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011376,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011377,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011378,2,SMALL,RED,1781801476,daily_1k_history
20260616100011379,4,SMALL,RED,1781801476,daily_1k_history
20260616100011380,4,SMALL,RED,1781801476,daily_1k_history
20260616100011381,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011382,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011383,2,SMALL,RED,1781801476,daily_1k_history
20260616100011384,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011385,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011386,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011387,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011388,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011389,6,BIG,RED,1781801476,daily_1k_history
20260616100011390,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011391,8,BIG,RED,1781801476,daily_1k_history
20260616100011392,8,BIG,RED,1781801476,daily_1k_history
20260616100011393,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011394,7,BIG,GREEN,1781801476,daily_1k_history
20260616100011395,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011396,8,BIG,RED,1781801476,daily_1k_history
20260616100011397,8,BIG,RED,1781801476,daily_1k_history
20260616100011398,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011399,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260616100011400,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011401,2,SMALL,RED,1781801476,daily_1k_history
20260616100011402,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011403,4,SMALL,RED,1781801476,daily_1k_history
20260616100011404,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011405,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011406,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011407,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011408,1,SMALL,GREEN,1781801476,daily_1k_history
20260616100011409,2,SMALL,RED,1781801476,daily_1k_history
20260616100011410,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011411,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011412,3,SMALL,GREEN,1781801476,daily_1k_history
20260616100011413,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260616100011414,9,BIG,GREEN,1781801476,daily_1k_history
20260616100011415,4,SMALL,RED,1781801476,daily_1k_history
20260616100011416,6,BIG,RED,1781801476,daily_1k_history
20260616100011417,3,SMALL,GREEN,1781801476,daily_1k_history
20260617100010653,4,SMALL,RED,1781694933,daily_1k_history
20260617100010654,6,BIG,RED,1781694933,daily_1k_history
20260617100010655,1,SMALL,GREEN,1781694933,daily_1k_history
20260617100010656,6,BIG,RED,1781694933,daily_1k_history
20260617100010657,1,SMALL,GREEN,1781694968,daily_1k_history
20260617100010658,0,SMALL,"RED,VIOLET",1781694968,daily_1k_history
20260617100010659,5,BIG,"GREEN,VIOLET",1781694968,daily_1k_history
20260617100010660,6,BIG,RED,1781694968,daily_1k_history
20260617100010661,3,SMALL,GREEN,1781694968,daily_1k_history
20260617100010662,4,SMALL,RED,1781694968,daily_1k_history
20260617100010663,3,SMALL,GREEN,1781694968,daily_1k_history
20260617100010664,1,SMALL,GREEN,1781694968,daily_1k_history
20260617100010665,0,SMALL,"RED,VIOLET",1781694968,daily_1k_history
20260617100010666,9,BIG,GREEN,1781694968,daily_1k_history
20260617100010667,1,SMALL,GREEN,1781694968,daily_1k_history
20260617100010668,2,SMALL,RED,1781694968,daily_1k_history
20260617100010669,1,SMALL,GREEN,1781694968,daily_1k_history
20260617100010670,3,SMALL,GREEN,1781694968,daily_1k_history
20260617100010671,8,BIG,RED,1781694968,daily_1k_history
20260617100010672,5,BIG,"GREEN,VIOLET",1781694968,daily_1k_history
20260617100010673,9,BIG,GREEN,1781694968,daily_1k_history
20260617100010674,8,BIG,RED,1781694968,daily_1k_history
20260617100010675,2,SMALL,RED,1781694968,daily_1k_history
20260617100010676,0,SMALL,"RED,VIOLET",1781694968,daily_1k_history
20260617100010748,9,BIG,GREEN,1781700447,daily_1k_history
20260617100010749,6,BIG,RED,1781700519,daily_1k_history
20260617100010750,9,BIG,GREEN,1781700587,daily_1k_history
20260617100010751,8,BIG,RED,1781700638,daily_1k_history
20260617100010752,0,SMALL,"RED,VIOLET",1781700701,daily_1k_history
20260617100010753,0,SMALL,"RED,VIOLET",1781700766,daily_1k_history
20260617100010754,5,BIG,"GREEN,VIOLET",1781700807,daily_1k_history
20260617100010755,3,SMALL,GREEN,1781700887,daily_1k_history
20260617100010756,5,BIG,"GREEN,VIOLET",1781700947,daily_1k_history
20260617100010757,0,SMALL,"RED,VIOLET",1781700981,daily_1k_history
20260617100010758,5,BIG,"GREEN,VIOLET",1781701117,daily_1k_history
20260617100010759,9,BIG,GREEN,1781701117,daily_1k_history
20260617100010760,7,BIG,GREEN,1781701197,daily_1k_history
20260617100010761,1,SMALL,GREEN,1781701233,daily_1k_history
20260617100010762,7,BIG,GREEN,1781701305,daily_1k_history
20260617100010763,9,BIG,GREEN,1781701380,daily_1k_history
20260617100010764,4,SMALL,RED,1781701416,daily_1k_history
20260617100010765,3,SMALL,GREEN,1781701488,daily_1k_history
20260617100010766,3,SMALL,GREEN,1781701544,daily_1k_history
20260617100010767,1,SMALL,GREEN,1781701597,daily_1k_history
20260617100010768,6,BIG,RED,1781701664,daily_1k_history
20260617100010769,9,BIG,GREEN,1781701699,daily_1k_history
20260617100010770,6,BIG,RED,1781701780,daily_1k_history
20260617100010771,8,BIG,RED,1781701848,daily_1k_history
20260617100010772,9,BIG,GREEN,1781701895,daily_1k_history
20260617100010773,2,SMALL,RED,1781701969,daily_1k_history
20260617100010774,4,SMALL,RED,1781702028,daily_1k_history
20260617100010775,6,BIG,RED,1781702092,daily_1k_history
20260617100010776,8,BIG,RED,1781702155,daily_1k_history
20260617100010777,1,SMALL,GREEN,1781702214,daily_1k_history
20260617100010778,5,BIG,"GREEN,VIOLET",1781702275,daily_1k_history
20260617100010779,7,BIG,GREEN,1781702331,daily_1k_history
20260617100010780,7,BIG,GREEN,1781702395,daily_1k_history
20260617100010781,5,BIG,"GREEN,VIOLET",1781702453,daily_1k_history
20260617100010782,8,BIG,RED,1781702504,daily_1k_history
20260617100010783,4,SMALL,RED,1781702573,daily_1k_history
20260617100010784,9,BIG,GREEN,1781702631,daily_1k_history
20260617100010785,3,SMALL,GREEN,1781702690,daily_1k_history
20260617100010786,3,SMALL,GREEN,1781702750,daily_1k_history
20260617100010787,5,BIG,"GREEN,VIOLET",1781702798,daily_1k_history
20260617100010788,9,BIG,GREEN,1781702907,daily_1k_history
20260617100010789,8,BIG,RED,1781702931,daily_1k_history
20260617100010790,9,BIG,GREEN,1781702989,daily_1k_history
20260617100010791,4,SMALL,RED,1781703054,daily_1k_history
20260617100010792,7,BIG,GREEN,1781703108,daily_1k_history
20260617100010793,1,SMALL,GREEN,1781703168,daily_1k_history
20260617100010794,0,SMALL,"RED,VIOLET",1781703221,daily_1k_history
20260617100010795,3,SMALL,GREEN,1781703280,daily_1k_history
20260617100010796,9,BIG,GREEN,1781703352,daily_1k_history
20260617100010797,1,SMALL,GREEN,1781703412,daily_1k_history
20260617100010798,7,BIG,GREEN,1781703469,daily_1k_history
20260617100010799,3,SMALL,GREEN,1781703528,daily_1k_history
20260617100010800,1,SMALL,GREEN,1781703581,daily_1k_history
20260617100010801,7,BIG,GREEN,1781703647,daily_1k_history
20260617100010802,7,BIG,GREEN,1781703700,daily_1k_history
20260617100010803,2,SMALL,RED,1781703756,daily_1k_history
20260617100010804,5,BIG,"GREEN,VIOLET",1781703835,daily_1k_history
20260617100010805,6,BIG,RED,1781703896,daily_1k_history
20260617100010806,7,BIG,GREEN,1781703947,daily_1k_history
20260617100010807,3,SMALL,GREEN,1781704014,daily_1k_history
20260617100010808,4,SMALL,RED,1781704060,daily_1k_history
20260617100010809,4,SMALL,RED,1781704134,daily_1k_history
20260617100010810,2,SMALL,RED,1781704183,daily_1k_history
20260617100010811,5,BIG,"GREEN,VIOLET",1781704249,daily_1k_history
20260617100010812,0,SMALL,"RED,VIOLET",1781704316,daily_1k_history
20260617100010813,5,BIG,"GREEN,VIOLET",1781704365,daily_1k_history
20260617100010814,1,SMALL,GREEN,1781704420,daily_1k_history
20260617100010815,6,BIG,RED,1781704488,daily_1k_history
20260617100010816,5,BIG,"GREEN,VIOLET",1781704555,daily_1k_history
20260617100010817,9,BIG,GREEN,1781704616,daily_1k_history
20260617100010818,8,BIG,RED,1781704673,daily_1k_history
20260617100010819,3,SMALL,GREEN,1781704735,daily_1k_history
20260617100010820,1,SMALL,GREEN,1781704793,daily_1k_history
20260617100010821,3,SMALL,GREEN,1781704834,daily_1k_history
20260617100010822,0,SMALL,"RED,VIOLET",1781704913,daily_1k_history
20260617100010823,6,BIG,RED,1781704969,daily_1k_history
20260617100010824,5,BIG,"GREEN,VIOLET",1781705025,daily_1k_history
20260617100010825,4,SMALL,RED,1781705085,daily_1k_history
20260617100010826,0,SMALL,"RED,VIOLET",1781705148,daily_1k_history
20260617100010827,6,BIG,RED,1781705201,daily_1k_history
20260617100010828,8,BIG,RED,1781705263,daily_1k_history
20260617100010829,1,SMALL,GREEN,1781705329,daily_1k_history
20260617100010830,7,BIG,GREEN,1781705393,daily_1k_history
20260617100010831,6,BIG,RED,1781705444,daily_1k_history
